tmdbId,title,genres,roi,popularity,norm_popularity
28658,You'll Never Get Rich,Comedy|Music|Romance,0.0,0.6916,0.00959537379780344
3117,Frankenstein and the Monster from Hell,Horror|Science Fiction,0.0,0.607,0.00842161928176213
20684,Preaching to the Perverted,Comedy|Drama,0.0,0.6632,0.009201347459085081
26643,The Magic Sword,Adventure|Fantasy|Action|Family,0.0,0.4075,0.0056537229939342135
62327,Promised Land,Drama|Romance,0.0,0.7475,0.01037093972506951
897,Aparajito,Drama,0.0,0.5713,0.007926311524992924
42522,The Hired Hand,Western,-1.0,0.4081,0.005662047494047982
11657,Le Cercle Rouge,Crime|Thriller,0.0,1.3352,0.01852478758650543
224,Man of Marble,Drama,0.0,0.3175,0.004405047976868989
27117,Sherlock Holmes and the Voice of Terror,Crime|Mystery|Thriller|Horror,0.0,0.5047,0.007002292012364657
50553,Sherlock Holmes Faces Death,Mystery|Crime|Horror,0.0,0.5509,0.0076432785211248055
44383,Sherlock Holmes in Washington,Mystery|Crime|Thriller|Horror,0.0,1.0956,0.015200537207740674
78331,The Solid Gold Cadillac,Comedy|Romance,0.0,0.3545,0.0049183921505513584
10922,The Human Stain,Drama|Romance,-0.17,1.2641,0.017538334323023902
13537,Shattered Glass,Drama|History,-0.51,1.967,0.02729048620630331
605,The Matrix Revolutions,Adventure|Action|Thriller|Science Fiction,1.83,7.3535,0.10202368597765704
33222,The Revolution Will Not Be Televised,Documentary,0.0,0.2073,0.0028761147893069023
10719,Elf,Comedy|Family|Fantasy,6.14,5.3563,0.07431419993229406
23995,Billabong Odyssey,Action|Adventure|Documentary,0.0,0.2837,0.003936101137126715
1277,Gloomy Sunday,Drama|Romance,0.0,0.6399,0.00887807937133375
1836,In My Skin,Drama|Horror,-0.98,0.5066,0.00702865292939159
508,Love Actually,Comedy|Romance|Drama,5.27,6.5312,0.09061495857173776
197563,Love Forbidden,Drama,0.0,0.0724,0.0010044896803946923
11846,Father of the Bride,Comedy|Romance,3.47,2.4021,0.033327136205470856
50314,My Architect: A Son's Journey,Documentary,0.0,0.2582,0.003582309882291568
10715,Looney Tunes: Back in Action,Animation|Comedy|Family,-0.14,2.4881,0.03452031455511097
8619,Master and Commander: The Far Side of the World,Adventure|Drama|War,0.41,3.6584,0.050757252027015774
21525,Tupac: Resurrection,Music|Documentary,25.03,0.7173,0.009951939886009845
12146,The Missing,Thriller|Western|Adventure,-0.36,1.871,0.025958566188100402
10588,The Cat in the Hat,Family|Comedy|Adventure|Fantasy,0.23,4.0685,0.05644704785477632
4970,Gothika,Horror|Thriller|Mystery,2.54,2.4173,0.03353802354168632
470,21 Grams,Drama|Crime|Thriller,2.02,2.5277,0.03506973156261966
11042,The Barbarian Invasions,Comedy|Drama,3.36,0.9777,0.01356477293538523
44708,Blue Gate Crossing,Drama|Romance,0.0,0.6629,0.009197185209028198
10147,Bad Santa,Drama|Comedy|Crime,2.33,2.9382,0.04076507705712272
10756,The Haunted Mansion,Thriller|Fantasy|Comedy|Family|Mystery,1.03,2.2313,0.030957428506418187
9562,Timeline,Action|Adventure|Science Fiction,-0.45,3.3678,0.04672541913858073
36068,Marquis,Animation|Comedy,0.0,3.1664,0.04393116193372588
11012,Damage,Drama|Romance,1.82,2.6622,0.03693580700478936
40913,Dance with a Stranger,Crime|Drama,0.0,0.3623,0.0050266106520303454
9556,Darkman,Action|Science Fiction|Thriller,2.49,2.3479,0.03257515636186047
13581,Dead of Night,Horror|Thriller,0.0,1.0334,0.014337564029280042
1702,Death Machine,Action|Horror|Science Fiction|Thriller,0.0,0.7762,0.010769128313844753
19184,The Last Battle,Science Fiction,0.0,0.8202,0.011379591655521087
24203,Desk Set,Comedy|Romance,0.0,0.9285,0.012882163926056239
9065,Europa,Crime|Drama|Thriller,0.0,0.9467,0.01313467376284054
44479,The Watermelon Woman,Drama|Comedy|Romance,0.0,0.7244,0.010050446470689435
4823,Final Analysis,Drama|Thriller|Romance,-0.11,1.3056,0.018114112247559534
10168,The Freshman,Comedy|Crime,0.0,1.09,0.015122841873345505
10234,Funny Games,Drama|Horror|Thriller,0.0,4.3296,0.0600695928209511
38939,Tales from the Crypt,Horror,0.0,1.1824,0.0164048148908658
10952,New Jack City,Thriller|Crime|Drama,4.6,2.0613,0.028598820140850544
14022,Slacker,Drama|Comedy,52.4,2.462,0.03415819880016205
860,WarGames,Thriller|Science Fiction|Drama,9.38,3.3792,0.04688358464074232
41521,Mr. Hobbs Takes a Vacation,Family|Comedy,1.0,0.4438,0.006157355250817188
48035,Ordet,Drama,0.0,1.0416,0.01445133219750154
5000,Forbidden Games,Drama|War,0.0,1.0832,0.015028497538722797
22744,Jane Eyre,Drama|Romance,1.08,1.4222,0.019731840103001812
17831,A Tale of Two Cities,History|Drama|Romance|Adventure,-1.0,0.5958,0.00826622861297179
780,The Passion of Joan of Arc,Drama|History,0.0,1.5913,0.02207796171839881
31510,Ben-Hur: A Tale of the Christ,Adventure|Drama|Romance,1.31,0.8,0.011099333485024225
234,The Cabinet of Dr. Caligari,Drama|Horror|Thriller|Crime,-0.51,1.9484,0.027032426702776495
899,Broken Blossoms or The Yellow Man and the Girl,Drama|Romance,0.0,0.7228,0.010028247803719387
8289,Gorky Park,Thriller|Crime|Drama|Mystery,0.0,1.339,0.018577509420559295
11583,The First Great Train Robbery,Thriller|Adventure|Drama|Crime,-1.0,1.2123,0.016819652479868583
11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",Adventure|Drama|Action|Romance,0.0,1.4739,0.020449134529471506
6472,Guarding Tess,Comedy|Drama,0.35,1.3411,0.018606645170957482
5143,Hannah and Her Sisters,Comedy|Drama,5.26,1.5105,0.020956929036411363
11384,The Hard Way,Action|Comedy|Crime,1.73,1.2667,0.01757440715685023
5227,Hercules in New York,Comedy|Adventure|Fantasy,-1.0,1.1217,0.01556265296268959
8010,Highlander II: The Quickening,Fantasy|Action|Adventure,-0.54,1.6783,0.023285014234895193
10410,Hoffa,Crime|History|Drama,-1.0,3.6861,0.05114156644893474
47095,House of Cards,Drama,0.0,0.7486,0.010386201308611417
10407,Housesitter,Comedy|Romance,2.65,2.9491,0.040916305475856174
9292,Hudson Hawk,Action|Adventure|Comedy,-0.74,1.8678,0.025914168854160306
11850,Invasion of the Body Snatchers,Science Fiction|Horror,6.13,3.8347,0.05320326764377799
2297,Kafka,Drama|Mystery|Science Fiction,-1.0,0.871,0.012084399331820124
951,Kindergarten Cop,Comedy,12.46,1.5776,0.02188788563246777
10804,King Ralph,Comedy,1.28,0.9094,0.012617167339101286
5765,Knight Moves,Mystery|Thriller,-0.9,1.029,0.014276517695112406
9319,The Last Boy Scout,Action|Thriller,2.95,2.9371,0.04074981547358081
1643,Last Tango in Paris,Drama|Romance,27.95,2.8229,0.039165385618593604
2007,Lorenzo's Oil,Drama,-0.76,1.2195,0.0169195464812338
10995,The Lover,Drama|Romance,0.0,4.5398,0.0629859426941412
8047,Matador,Drama|Thriller,0.0,1.2276,0.01703192723276967
2612,Mr. Destiny,Fantasy|Comedy|Science Fiction|Romance,-0.23,1.0729,0.014885593620103112
3112,The Night of the Hunter,Crime|Drama|Thriller,-1.0,2.7153,0.03767252526485784
10413,Nowhere to Run,Action|Drama|Thriller|Romance,3.27,1.8935,0.02627073494236671
2611,Only the Lonely,Comedy|Romance,0.0,0.6445,0.00894190053887264
1825,Over the Top,Action|Drama,-0.36,3.6938,0.0512483975337281
10538,Passenger 57,Action|Adventure|Thriller,1.94,2.0481,0.028415681138347637
11092,Presumed Innocent,Mystery|Crime|Thriller,9.06,3.8877,0.053938598487160844
18410,Project X,Drama|Comedy,0.03,1.2219,0.016952844481688874
14904,Proof,Drama|Romance,0.0,0.4852,0.006731745758667192
19065,Pure Luck,Comedy|Drama,0.47,1.8865,0.026173615774372747
3176,Battle Royale,Drama|Thriller|Action,5.8,4.9893,0.0692223806960392
9261,The Wedding Banquet,Comedy|Drama|Romance,26.01,1.2124,0.01682103989655421
5336,"Salò, or the 120 Days of Sodom",Drama|Horror,1.25,4.828,0.0669844775821212
23908,A Midnight Clear,Drama|War|History,0.0,0.6535,0.009066768040579163
14671,Summer School,Comedy,0.0,1.2942,0.017955946745397938
11509,Silverado,Western|Action,0.4,2.4553,0.03406524188222497
10729,Quick Change,Comedy|Crime,0.02,1.5125,0.02098467737012392
29437,Rabid,Horror|Science Fiction,-1.0,1.2553,0.017416241654688636
20763,Radio Flyer,Drama,-0.87,1.4929,0.020712743699740827
2047,The Real McCoy,Action|Crime|Drama|Thriller,-0.73,0.8984,0.012464551503682203
14249,Revenge,Thriller|Romance|Drama,0.0,2.5107,0.0348338707260629
10021,The Secret of My Success,Comedy,8.25,1.3197,0.018309738000233087
11634,Show Me Love,Comedy|Romance|Drama,0.0,1.856,0.0257504536852562
14746,Streets of Fire,Action,-0.44,1.8672,0.025905844354046536
11824,Teen Wolf,Comedy|Fantasy|Romance,65.67,4.3475,0.060317940407678516
8222,High Heels,Drama|Comedy|Crime,0.0,1.2441,0.017260850985898295
20067,Things You Can Tell Just by Looking at Her,Drama|Romance,0.0,0.702,0.009739665133108756
12395,Thunderheart,Crime|Mystery|Thriller,0.0,3.6816,0.051079132698081474
9846,To Live and Die in L.A.,Crime|Thriller|Action,1.88,1.5327,0.021264935540620783
23719,Trapped in Paradise,Comedy|Crime|Adventure|Romance,0.0,1.2949,0.017965658662197334
11986,Betty Blue,Drama|Romance,0.0,2.3509,0.032616778862429315
1626,Vivre Sa Vie,Drama,-0.62,0.8481,0.011766680910811305
483,Wild at Heart,Crime|Thriller|Romance,0.53,2.9323,0.040683219472670666
10166,The Witches,Fantasy|Family|Horror,0.4,2.231,0.0309532662563613
6069,The Witches of Eastwick,Comedy|Fantasy|Horror,1.9,2.4572,0.0340916027992519
11018,Year of the Dragon,Action|Crime|Thriller,-0.22,1.112,0.015428073544183673
11676,Nothing to Lose,Comedy|Crime|Action|Adventure,0.78,2.1445,0.029753150823293058
28293,Flying Down to Rio,Comedy|Romance,0.0,0.482,0.006687348424727095
28292,Follow the Fleet,Comedy|Romance,2.65,0.5352,0.007425454101481206
3681,What's New Pussycat?,Comedy|Romance,0.0,1.1819,0.01639787780743766
43875,Mary of Scotland,Drama|History|Romance,0.48,0.4558,0.006323845253092551
31798,Roberta,Comedy|Music|Romance,0.0,0.49,0.006798341759577337
43436,Little Women,Romance|Drama|Family,1.13,3.3683,0.046732356222008865
20325,Swing Time,Romance|Comedy,1.93,0.4604,0.0063876664206314404
17687,The Public Enemy,Crime|Drama,2.69,0.6523,0.009050119040351627
19075,A Midsummer Night's Dream,Fantasy|Romance|Comedy,0.0,0.8338,0.011568280324766497
41465,Life with Father,Comedy|Family,0.0,0.4756,0.006598553756846901
17641,National Velvet,Drama|Family,1.11,0.9128,0.012664339506412638
12545,Jesus Christ Superstar,Drama|History,6.03,5.431,0.0753506001964582
27972,Dark Victory,Drama|Romance,0.0,0.7244,0.010050446470689435
898,Birdman of Alcatraz,Drama|Crime,0.17,1.0614,0.014726040701255888
2000,"Aguirre, the Wrath of God",History|Adventure|Drama,-0.9,2.3519,0.03263065302928559
648,Beauty and the Beast,Drama|Fantasy|Romance,0.0,1.0354,0.014365312362992603
618,The Birth of a Nation,Drama|History|War,109.0,0.9307,0.012912687093140056
44162,The Blue Kite,Drama,0.0,0.6683,0.00927210571005211
19120,Juliet of the Spirits,Comedy|Drama|Fantasy,0.0,0.9613,0.013337236598942233
4024,Last Year at Marienbad,Drama|Romance,0.0,1.0363,0.014377799113163253
11316,Macbeth,War|Drama,-0.58,0.657,0.009115327624576144
3089,Red River,Western,2.0,1.6293,0.022605180058937458
29845,A Woman Under the Influence,Drama|Romance,11.2,1.4031,0.01946684351604686
995,Stagecoach,Western|Adventure,1.08,2.5191,0.03495041372765565
1594,A Shot in the Dark,Comedy|Mystery|Crime,0.0,1.3259,0.018395757834742024
32318,The Navigator,Comedy|Action|Adventure|Romance,0.0,1.4824,0.020567064947749885
11839,The Court Jester,Music|Adventure|Comedy,-1.0,1.2577,0.017449539655143707
916,Bullitt,Action|Crime|Thriller,6.69,4.6052,0.06389331320654194
31509,Way Down East,Drama|Romance,0.0,0.3412,0.004733865731362832
1976,Jezebel,Drama|Romance,-1.0,0.7162,0.009936678302467935
31685,The Hunchback of Notre Dame,Drama|Romance|Horror,2.82,2.3948,0.03322585478742002
3062,42nd Street,Comedy|Drama|Romance,4.2,1.0578,0.014676093700573281
34456,I'm No Angel,Comedy|Romance,11.67,1.1727,0.016270235472359885
12708,That Touch of Mink,Comedy|Romance,0.0,0.5653,0.007843066523855243
42045,Sweet Dreams,Drama|Music|Romance,0.0,0.4699,0.0065194710057661035
11610,"Play It Again, Sam",Comedy|Romance,0.0,1.1864,0.016460311558290922
4939,Send Me No Flowers,Comedy|Romance,0.0,0.8315,0.011536369740997053
25016,Pygmalion,Comedy|Drama|Romance,-1.0,0.5856,0.008124712111037732
15927,A Passage to India,Drama|Adventure|History,1.76,0.8277,0.011483647906943187
40423,Black Orpheus,Drama|Romance,0.0,2.6391,0.03661531375040929
7857,Amarcord,Comedy|Drama,0.0,2.4616,0.03415264913341953
79,Hero,Drama|Adventure|Action|History,4.72,5.4979,0.07627878195914334
13912,Horse Feathers,Comedy|Romance,0.0,0.4901,0.006799729176262965
70881,Anna Karenina,History|Drama|Romance,0.25,0.7028,0.00975076446659378
987,The Front Page,Comedy,2.75,0.9934,0.01378259735502883
65869,Attraction,Thriller|Romance,0.0,2.2919,0.031798203017908776
37749,Looking for Mr. Goodbar,Drama|Crime,0.0,0.9189,0.01274897192423595
30140,Rivers and Tides,Documentary,0.0,0.2812,0.003901415719986015
33302,The Girl from Paris,Drama|Comedy,0.0,0.815,0.011307445987868427
81,Nausicaä of the Valley of the Wind,Adventure|Animation|Fantasy,8.02,5.3279,0.0739201735935757
70423,CrissCross,Crime|Drama,-0.78,0.6482,0.008993234956240877
11821,Doc Hollywood,Comedy|Romance,1.74,1.3645,0.018931300675394443
10023,Dragnet,Action|Comedy|Crime,2.33,1.4796,0.0205282172805523
51036,MadHouse,Comedy,0.0,3.4712,0.04816000799152011
11519,1941,Comedy|War,1.71,1.7963,0.024922165923936267
72087,A Shot at Glory,Drama,0.0,0.8669,0.012027515247709375
42238,Black and White in Color,Drama|Comedy|War,0.0,0.3757,0.005212524487904501
15659,Foul Play,Comedy|Mystery|Thriller,8.0,2.852,0.03956912387411136
18857,Crime Story,Action|Crime|Thriller|Drama,0.0,2.2534,0.03126404759394198
33517,Beyond the Clouds,Drama|Romance,0.0,0.9413,0.013059753261816628
27425,Blind Beast,Thriller|Horror,0.0,0.6784,0.009412234795300541
38953,Ryan's Daughter,Romance|History|Drama,1.32,0.6334,0.008787897286767928
74544,Accident,Romance|Drama,-1.0,0.9953,0.013808958272055761
41785,Cabeza de Vaca,Action|Drama|History,0.0,0.7968,0.011054936151084126
42740,The Collector,Thriller,0.0,1.7987,0.02495546392439134
20126,Deep Red,Horror|Mystery|Thriller,0.0,2.0746,0.028783346560039072
827,Diabolique,Thriller|Mystery,0.0,1.6091,0.022324921888440596
11811,Leprechaun,Horror|Comedy,7.6,2.3061,0.03199521618726795
20043,Royal Space Force - The Wings of Honneamise,Animation|Science Fiction,-1.0,1.3539,0.018784234506717873
16814,Crazy People,Comedy|Romance,0.0,0.8877,0.012316097918320005
25431,Adam's Rib,Comedy|Romance,4.48,0.8786,0.012189842999927855
17685,King of Hearts,Comedy|Drama|War,0.0,0.7619,0.010570727727799946
2742,Naked Lunch,Crime|Drama,-0.83,2.0805,0.02886520414449112
22010,Grass,Documentary,0.0,1.1626,0.016130106387111456
32040,The Killing of a Chinese Bookie,Thriller|Crime|Drama,0.0,1.0567,0.014660832117031371
48129,Run,Action|Thriller|Drama,-0.72,2.42,0.033575483792198275
3596,Things to Come,Drama|Science Fiction,0.0,0.5927,0.008223218695717321
24134,Darling,Drama|Romance,0.0,0.9927,0.013772885438229434
18904,A Summer Place,Drama|Romance,0.0,1.1301,0.015679195964282345
37719,A Night at the Opera,Comedy|Music,0.0,0.7845,0.010884283898751878
47364,Metalstorm: The Destruction of Jared-Syn,Fantasy|Science Fiction,0.0,0.6133,0.008509026532956696
9063,The Element of Crime,Crime|Drama|Science Fiction,0.0,0.6236,0.008651930451576383
1818,Shoot the Piano Player,Drama|Thriller|Crime,0.0,0.706,0.009795161800533877
255,Stolen Kisses,Comedy|Drama|Romance,3.29,2.0527,0.02847950230588653
10744,The Cooler,Romance|Drama,1.6,0.9446,0.013105538012442353
83505,El bonaerense,Drama|Crime,0.0,0.2368,0.0032854027115671704
10511,In America,Drama,0.0,1.1022,0.015292106708992125
10028,Honey,Music|Drama|Romance,2.48,6.9,0.09573175130833393
616,The Last Samurai,Drama|Action|War,2.26,7.5134,0.10424216525797625
587,Big Fish,Adventure|Fantasy|Drama,0.76,5.8872,0.08167999511629326
21542,Love Don't Co$t a Thing,Comedy|Drama|Family|Romance,0.0,4.6907,0.0650795544727539
6964,Something's Gotta Give,Drama|Comedy|Romance,2.38,2.9232,0.04055696455427851
1792,Stuck on You,Comedy,0.2,2.3129,0.03208956052189066
3635,Girl with a Pearl Earring,Drama|Romance,2.15,1.4256,0.019779012270313166
41488,The Statement,Drama|Thriller,0.0,0.993,0.013777047688286317
122,The Lord of the Rings: The Return of the King,Adventure|Fantasy|Action,10.9,26.3842,0.36605879316947015
11820,Mona Lisa Smile,Drama|History|Romance,0.95,1.9142,0.02655793019629171
8696,Calendar Girls,Drama|Comedy,8.65,2.6351,0.03655981708298416
12698,The Fog of War,Documentary|TV Movie|History|War,0.0,0.6538,0.009070930290636048
11093,House of Sand and Fog,Drama,0.03,1.3278,0.018422118751768957
504,Monster,Crime|Drama,6.31,3.0753,0.042667225333118744
11007,Cheaper by the Dozen,Comedy|Family|Drama,3.76,3.4648,0.04807121332363991
2289,Cold Mountain,War|History|Adventure|Romance,1.19,2.9939,0.04153786815101753
9620,Paycheck,Action|Adventure|Mystery|Science Fiction|Thriller,0.95,3.1671,0.043940873850525274
10601,Peter Pan,Adventure|Fantasy|Family,0.22,3.5769,0.04962650742822893
52036,The Company,Romance|Music|Drama,-0.85,3.7699,0.052304221631491024
42418,Young Black Stallion,Adventure|Drama|Family,0.0,0.647,0.008976585956013342
13433,Japanese Story,Drama|Romance,-0.29,2.8282,0.039238918702931884
35712,Secret Things,Drama,0.0,1.5814,0.021940607466521635
14844,Chasing Liberty,Comedy|Romance,-0.47,1.1303,0.015681970797653603
26710,My Baby's Daddy,Comedy,0.54,0.6934,0.009620347298144746
37088,Aileen: Life and Death of a Serial Killer,Documentary|Crime,0.0,0.6443,0.008939125705501384
31026,Distant,Drama,0.0,1.273,0.017661814408044794
5966,Along Came Polly,Comedy|Romance,3.25,2.8311,0.0392791537868151
24034,Teacher's Pet,Animation|Family|Music|Comedy|Drama,-0.35,0.8943,0.012407667419571455
10718,Torque,Action|Comedy|Crime,0.16,4.6427,0.06441359446365245
40427,Crimson Gold,Drama|Crime|Thriller,0.0,0.3868,0.005366527740009212
14757,Osama,Drama,84.01,0.6094,0.008454917282217204
11034,The Great Gatsby,Drama|Romance,3.08,2.4063,0.03338540770626724
25095,Wuthering Heights,Drama|Romance,0.0,10.1526,0.14085886642507117
26983,Odds Against Tomorrow,Crime|Drama|Thriller,0.0,0.78,0.010821850147898618
30080,Ship of Fools,Drama|Romance,0.0,0.6612,0.00917359912537252
42599,There's a Girl in My Soup,Comedy|Romance,0.0,0.3684,0.005111243069853655
65012,This Property Is Condemned,Drama|Romance,-0.44,0.7787,0.010803813730985453
44801,Real Men,Comedy|Science Fiction,0.0,2.9765,0.041296457647718256
27465,Once Upon a Crime,Crime|Comedy|Mystery,-0.8,0.6256,0.008679678785288943
83726,Beyond Therapy,Comedy,0.0,0.4921,0.0068274775099755255
24782,Buster,Comedy|Romance|Crime,0.0,0.9196,0.012758683841035345
31395,"Car 54, Where Are You?",Action|Comedy,-0.89,0.4566,0.006334944586577576
131313,Jane Eyre,Drama|TV Movie,0.0,0.6246,0.008665804618432664
34151,Blame It on the Bellboy,Comedy,0.0,0.5664,0.007858328107397151
15797,Only the Strong,Action|Drama,-0.45,1.0421,0.01445826928092968
9548,The Adventures of Ford Fairlane,Action|Comedy|Thriller|Crime|Mystery|Adventure,-0.58,1.1686,0.016213351388249135
1937,Bonjour Tristesse,Drama|Romance,0.0,0.6779,0.009405297711872401
26712,The Enforcer,Drama|Thriller,1.59,0.8213,0.011394853239062993
1882,The Men,Drama,0.0,1.827,0.02534810284642407
70627,Ransom,Action|Drama|Thriller,0.0,3.7177,0.05157999012159319
17258,The Pick-up Artist,Romance|Comedy|Crime,-0.11,0.8004,0.011104883151766736
118910,The Court-Martial of Billy Mitchell,Drama|War,0.0,0.5478,0.007600268603870337
6277,Crime Spree,Comedy|Crime|Action,0.0,0.8394,0.011645975659161667
11429,Beyond Re-Animator,Horror|Science Fiction|Comedy,-1.0,0.7609,0.010556853560943665
47072,Final Cut,Drama|Thriller,0.0,2.4002,0.033300775288443926
33642,Hells Angels on Wheels,Adventure|Drama|Action|Thriller|Crime,0.0,0.5914,0.008205182278804159
14815,The Wind and the Lion,Action|Adventure|Drama|History,1.04,0.9283,0.012879389092684984
427,Mon Oncle,Comedy,0.0,0.7842,0.010880121648694995
43049,Where the Boys Are,Comedy|Drama|Romance,0.75,0.9047,0.012551958754876769
3022,Dr. Jekyll and Mr. Hyde,Drama|Horror|Science Fiction,0.0,1.0886,0.015103418039746713
778,Monsieur Hulot's Holiday,Comedy,0.0,0.6826,0.009470506296096918
