userId,gender,age_group,occupation
2400,Female,25-34,Lawyer
2401,Male,25-34,College/Grad Student
2402,Male,45-49,Programmer
2403,Male,18-24,College/Grad Student
2404,Male,18-24,Executive/Managerial
2405,Male,50-55,Retired
2406,Female,56+,Retired
2407,Male,35-44,Lawyer
2408,Female,45-49,Academic/Educator
2409,Female,35-44,Sales/Marketing
2410,Male,56+,Executive/Managerial
2411,Female,35-44,College/Grad Student
2412,Male,56+,Sales/Marketing
2413,Female,56+,Executive/Managerial
2414,Male,25-34,Academic/Educator
2415,Male,25-34,Executive/Managerial
2416,Male,45-49,Executive/Managerial
2417,Male,45-49,Academic/Educator
2418,Female,Under 18,Scientist
2419,Male,25-34,Other
2420,Male,50-55,Executive/Managerial
2421,Male,35-44,Executive/Managerial
2422,Female,50-55,Sales/Marketing
2423,Female,45-49,Sales/Marketing
2424,Male,25-34,Programmer
2425,Female,35-44,College/Grad Student
2426,Male,56+,Other
2427,Female,25-34,College/Grad Student
2428,Male,45-49,Programmer
2429,Male,25-34,Artist
2430,Male,25-34,College/Grad Student
2431,Female,25-34,College/Grad Student
2432,Male,25-34,College/Grad Student
2433,Male,25-34,College/Grad Student
2434,Male,25-34,College/Grad Student
2435,Male,25-34,College/Grad Student
2436,Male,25-34,Executive/Managerial
2437,Male,25-34,College/Grad Student
2438,Male,35-44,Academic/Educator
2439,Male,45-49,Programmer
2440,Male,50-55,Programmer
2441,Female,45-49,Doctor/Health Care
2442,Male,35-44,Programmer
2443,Female,35-44,Other
2444,Female,45-49,College/Grad Student
2445,Male,25-34,Other
2446,Male,18-24,Executive/Managerial
2447,Male,25-34,College/Grad Student
2448,Male,35-44,Doctor/Health Care
2449,Male,56+,Sales/Marketing
2450,Male,45-49,Lawyer
2451,Male,45-49,Retired
2452,Male,45-49,Executive/Managerial
2453,Male,25-34,Executive/Managerial
2454,Male,18-24,Other
2455,Male,35-44,Executive/Managerial
2456,Male,25-34,Customer Service
2457,Male,25-34,Other
2458,Male,25-34,Executive/Managerial
2459,Male,50-55,Executive/Managerial
2460,Female,50-55,Academic/Educator
2461,Male,18-24,College/Grad Student
2462,Male,35-44,Academic/Educator
2463,Male,25-34,Executive/Managerial
2464,Female,18-24,College/Grad Student
2465,Male,50-55,Doctor/Health Care
2466,Male,25-34,Homemaker
2467,Male,Under 18,Scientist
2468,Male,50-55,Academic/Educator
2469,Male,25-34,College/Grad Student
2470,Male,35-44,Technician/Engineer
2471,Male,50-55,Sales/Marketing
2472,Male,25-34,Technician/Engineer
2473,Male,25-34,Retired
2474,Male,25-34,Retired
2475,Female,25-34,Technician/Engineer
2476,Male,50-55,Retired
2477,Male,45-49,Other
2478,Male,50-55,Academic/Educator
2479,Female,25-34,Academic/Educator
2480,Female,18-24,Unemployed
2481,Male,35-44,College/Grad Student
2482,Female,50-55,Clerical/Admin
2483,Male,56+,Sales/Marketing
2484,Male,45-49,Customer Service
2485,Male,35-44,College/Grad Student
2486,Male,18-24,Retired
2487,Male,45-49,Executive/Managerial
2488,Female,45-49,Artist
2489,Female,35-44,Sales/Marketing
2490,Male,25-34,Retired
2491,Male,35-44,Executive/Managerial
2492,Female,45-49,Artist
2493,Male,45-49,Artist
2494,Male,18-24,College/Grad Student
2495,Female,18-24,College/Grad Student
2496,Male,50-55,Academic/Educator
2497,Female,50-55,College/Grad Student
2498,Male,56+,Technician/Engineer
2499,Male,50-55,Other
2500,Male,56+,Academic/Educator
2501,Male,25-34,Homemaker
2502,Male,56+,Sales/Marketing
2503,Male,35-44,Programmer
2504,Male,25-34,Executive/Managerial
2505,Male,25-34,Executive/Managerial
2506,Female,25-34,College/Grad Student
2507,Male,25-34,College/Grad Student
2508,Female,35-44,Clerical/Admin
2509,Male,25-34,Customer Service
2510,Male,25-34,Executive/Managerial
2511,Male,25-34,Executive/Managerial
2512,Female,45-49,College/Grad Student
2513,Male,56+,Academic/Educator
2514,Male,56+,College/Grad Student
2515,Male,45-49,Retired
2516,Female,45-49,Doctor/Health Care
2517,Female,35-44,Sales/Marketing
2518,Male,25-34,Executive/Managerial
2519,Female,45-49,Artist
2520,Female,56+,Artist
2521,Male,35-44,Programmer
2522,Male,18-24,Programmer
2523,Male,25-34,Programmer
2524,Female,56+,Sales/Marketing
2525,Female,35-44,Academic/Educator
2526,Male,56+,Sales/Marketing
2527,Male,35-44,Homemaker
2528,Male,56+,Other
2529,Female,35-44,Sales/Marketing
2530,Male,18-24,Other
2531,Female,45-49,Executive/Managerial
2532,Female,56+,Sales/Marketing
2533,Female,25-34,Clerical/Admin
2534,Female,50-55,Doctor/Health Care
2535,Female,56+,Artist
2536,Male,56+,Sales/Marketing
2537,Male,35-44,Programmer
2538,Male,56+,Sales/Marketing
2539,Male,35-44,Executive/Managerial
2540,Female,45-49,Doctor/Health Care
2541,Female,35-44,Customer Service
2542,Female,45-49,Sales/Marketing
2543,Female,35-44,Other
2544,Male,45-49,Academic/Educator
2545,Male,56+,Sales/Marketing
2546,Female,56+,Sales/Marketing
2547,Female,35-44,Other
2548,Female,35-44,Doctor/Health Care
2549,Male,56+,Sales/Marketing
2550,Male,50-55,Executive/Managerial
2551,Male,25-34,Retired
2552,Female,25-34,Sales/Marketing
2553,Male,25-34,Executive/Managerial
2554,Male,25-34,Academic/Educator
2555,Male,56+,Executive/Managerial
2556,Male,25-34,College/Grad Student
2557,Female,18-24,Tradesman/Craftsman
2558,Male,56+,Programmer
2559,Male,18-24,Scientist
2560,Female,45-49,Doctor/Health Care
2561,Male,25-34,Homemaker
2562,Male,18-24,Other
2563,Male,45-49,Sales/Marketing
2564,Female,35-44,Unemployed
2565,Male,35-44,Customer Service
2566,Male,35-44,Programmer
2567,Male,25-34,Other
2568,Male,25-34,Programmer
2569,Male,45-49,Other
2570,Female,56+,College/Grad Student
2571,Male,35-44,Programmer
2572,Male,35-44,College/Grad Student
2573,Male,45-49,Lawyer
2574,Male,50-55,Doctor/Health Care
2575,Male,35-44,Executive/Managerial
2576,Male,18-24,Programmer
2577,Male,25-34,Executive/Managerial
2578,Male,50-55,Executive/Managerial
2579,Male,35-44,Homemaker
2580,Female,45-49,Academic/Educator
2581,Male,25-34,Programmer
2582,Female,25-34,Academic/Educator
2583,Male,35-44,Executive/Managerial
2584,Female,56+,Academic/Educator
2585,Male,45-49,Homemaker
2586,Male,25-34,Unemployed
2587,Male,35-44,Executive/Managerial
2588,Female,56+,Sales/Marketing
2589,Male,25-34,Other
2590,Male,18-24,College/Grad Student
2591,Male,18-24,Academic/Educator
2592,Male,50-55,Executive/Managerial
2593,Male,56+,Lawyer
2594,Male,35-44,Executive/Managerial
2595,Male,18-24,College/Grad Student
2596,Male,50-55,Executive/Managerial
2597,Female,50-55,Other
2598,Male,25-34,Programmer
2599,Male,25-34,Retired
2600,Male,25-34,College/Grad Student
2601,Male,35-44,Lawyer
2602,Male,45-49,Retired
2603,Male,25-34,Programmer
2604,Male,25-34,Other
2605,Male,35-44,Executive/Managerial
2606,Male,50-55,Executive/Managerial
2607,Female,56+,Other
2608,Female,25-34,Academic/Educator
2609,Female,50-55,Retired
2610,Male,45-49,Executive/Managerial
2611,Male,25-34,Clerical/Admin
2612,Female,45-49,Clerical/Admin
2613,Male,35-44,Academic/Educator
2614,Male,25-34,Executive/Managerial
2615,Male,25-34,Executive/Managerial
2616,Male,35-44,Executive/Managerial
2617,Female,45-49,Homemaker
2618,Female,18-24,College/Grad Student
2619,Male,35-44,Retired
2620,Male,18-24,College/Grad Student
2621,Male,18-24,Other
2622,Female,35-44,Doctor/Health Care
2623,Male,56+,Academic/Educator
2624,Female,35-44,Other
2625,Male,35-44,Executive/Managerial
2626,Male,56+,Academic/Educator
2627,Male,25-34,Academic/Educator
2628,Female,25-34,Artist
2629,Male,25-34,Programmer
2630,Female,18-24,Customer Service
2631,Female,50-55,Academic/Educator
2632,Male,56+,Other
2633,Female,35-44,Sales/Marketing
2634,Male,56+,Academic/Educator
2635,Male,35-44,Other
2636,Male,18-24,Retired
2637,Female,35-44,Unemployed
2638,Male,25-34,College/Grad Student
2639,Female,25-34,Doctor/Health Care
2640,Male,35-44,Retired
2641,Male,25-34,Doctor/Health Care
2642,Male,25-34,Other
2643,Male,45-49,Programmer
2644,Male,18-24,Homemaker
2645,Male,25-34,Executive/Managerial
2646,Male,45-49,Programmer
2647,Female,35-44,Programmer
2648,Male,25-34,Programmer
2649,Male,25-34,Lawyer
2650,Male,45-49,Executive/Managerial
2651,Male,56+,College/Grad Student
2652,Male,35-44,Unemployed
2653,Male,25-34,Executive/Managerial
2654,Female,35-44,Sales/Marketing
2655,Male,35-44,Executive/Managerial
2656,Male,56+,Sales/Marketing
2657,Female,Under 18,Scientist
2658,Male,25-34,Executive/Managerial
2659,Male,35-44,College/Grad Student
2660,Male,56+,Programmer
2661,Male,56+,Sales/Marketing
2662,Male,25-34,Programmer
2663,Female,25-34,College/Grad Student
2664,Male,35-44,Executive/Managerial
2665,Male,35-44,Programmer
2666,Male,45-49,Lawyer
2667,Female,35-44,Doctor/Health Care
2668,Female,25-34,College/Grad Student
2669,Male,45-49,Other
2670,Male,35-44,Doctor/Health Care
2671,Female,35-44,Retired
2672,Male,35-44,Executive/Managerial
2673,Male,35-44,Executive/Managerial
2674,Male,25-34,College/Grad Student
2675,Male,35-44,Technician/Engineer
2676,Male,56+,Unemployed
2677,Female,35-44,Executive/Managerial
2678,Male,25-34,Doctor/Health Care
2679,Female,18-24,College/Grad Student
2680,Male,25-34,Retired
2681,Female,25-34,College/Grad Student
2682,Male,18-24,College/Grad Student
2683,Male,35-44,Executive/Managerial
2684,Female,18-24,Other
2685,Male,45-49,Executive/Managerial
2686,Male,25-34,Other
2687,Male,Under 18,Scientist
2688,Male,25-34,Programmer
2689,Male,25-34,Retired
2690,Male,25-34,Executive/Managerial
2691,Male,18-24,College/Grad Student
2692,Female,18-24,College/Grad Student
2693,Male,56+,Sales/Marketing
2694,Male,18-24,College/Grad Student
2695,Male,35-44,Programmer
2696,Male,25-34,Executive/Managerial
2697,Female,50-55,Programmer
2698,Female,25-34,Artist
2699,Female,56+,Sales/Marketing
2700,Male,25-34,Executive/Managerial
2701,Male,45-49,Academic/Educator
2702,Male,45-49,Doctor/Health Care
2703,Male,35-44,Programmer
2704,Male,56+,Sales/Marketing
2705,Male,25-34,Academic/Educator
2706,Female,25-34,Academic/Educator
2707,Male,56+,Sales/Marketing
2708,Male,25-34,Executive/Managerial
2709,Female,25-34,Other
2710,Male,35-44,Programmer
2711,Female,25-34,College/Grad Student
2712,Female,18-24,Tradesman/Craftsman
2713,Male,25-34,Executive/Managerial
2714,Male,18-24,College/Grad Student
2715,Female,50-55,College/Grad Student
2716,Female,50-55,College/Grad Student
2717,Male,25-34,College/Grad Student
2718,Female,25-34,College/Grad Student
2719,Male,25-34,Retired
2720,Male,35-44,Other
2721,Male,45-49,College/Grad Student
2722,Male,35-44,Executive/Managerial
2723,Female,25-34,Sales/Marketing
2724,Female,45-49,Artist
2725,Male,35-44,Executive/Managerial
2726,Male,45-49,Programmer
2727,Male,25-34,Programmer
2728,Male,35-44,Retired
2729,Male,50-55,Executive/Managerial
2730,Male,35-44,Programmer
2731,Male,35-44,Executive/Managerial
2732,Male,45-49,Programmer
2733,Male,45-49,Programmer
2734,Female,18-24,College/Grad Student
2735,Male,25-34,Executive/Managerial
2736,Male,45-49,Retired
2737,Male,25-34,Clerical/Admin
2738,Female,50-55,Artist
2739,Female,35-44,Executive/Managerial
2740,Male,45-49,Programmer
2741,Male,25-34,College/Grad Student
2742,Male,25-34,Programmer
2743,Male,25-34,College/Grad Student
2744,Male,18-24,Programmer
2745,Female,35-44,Academic/Educator
2746,Male,50-55,College/Grad Student
2747,Female,18-24,College/Grad Student
2748,Male,25-34,College/Grad Student
2749,Male,25-34,Retired
2750,Female,25-34,Homemaker
2751,Female,25-34,Lawyer
2752,Male,25-34,Homemaker
2753,Female,50-55,Unemployed
2754,Male,50-55,Retired
2755,Male,35-44,Executive/Managerial
2756,Male,18-24,College/Grad Student
2757,Male,25-34,Artist
2758,Male,56+,Retired
2759,Male,25-34,Executive/Managerial
2760,Male,56+,Other
2761,Male,35-44,Doctor/Health Care
2762,Male,50-55,Lawyer
2763,Female,18-24,College/Grad Student
2764,Male,25-34,Executive/Managerial
2765,Male,50-55,Executive/Managerial
2766,Male,45-49,Executive/Managerial
2767,Male,25-34,Other
2768,Male,25-34,Programmer
2769,Male,25-34,Executive/Managerial
2770,Male,35-44,Academic/Educator
2771,Male,18-24,Academic/Educator
2772,Male,35-44,Programmer
2773,Male,35-44,Artist
2774,Male,25-34,Academic/Educator
2775,Female,18-24,College/Grad Student
2776,Male,25-34,College/Grad Student
2777,Male,18-24,College/Grad Student
2778,Male,56+,Sales/Marketing
2779,Male,35-44,Executive/Managerial
2780,Male,25-34,Programmer
2781,Male,35-44,College/Grad Student
2782,Female,18-24,College/Grad Student
2783,Male,45-49,Programmer
2784,Male,50-55,Unemployed
2785,Male,56+,Sales/Marketing
2786,Male,25-34,College/Grad Student
2787,Male,25-34,College/Grad Student
2788,Male,56+,Academic/Educator
2789,Male,18-24,College/Grad Student
2790,Male,25-34,Unemployed
2791,Male,56+,Executive/Managerial
2792,Male,18-24,College/Grad Student
2793,Male,35-44,Executive/Managerial
2794,Male,25-34,Artist
2795,Male,50-55,Sales/Marketing
2796,Male,25-34,College/Grad Student
2797,Female,25-34,Executive/Managerial
2798,Male,35-44,Unemployed
2799,Male,18-24,Other
2800,Female,18-24,College/Grad Student
2801,Female,25-34,Clerical/Admin
2802,Male,35-44,Unemployed
2803,Male,25-34,Executive/Managerial
2804,Female,35-44,Other
2805,Male,56+,Tradesman/Craftsman
2806,Male,Under 18,Scientist
2807,Female,35-44,Programmer
2808,Male,56+,Lawyer
2809,Male,25-34,Executive/Managerial
2810,Female,Under 18,Scientist
2811,Male,25-34,Tradesman/Craftsman
2812,Male,25-34,Programmer
2813,Male,25-34,Unemployed
2814,Male,35-44,Executive/Managerial
2815,Male,35-44,Programmer
2816,Male,25-34,Executive/Managerial
2817,Male,35-44,Retired
2818,Male,25-34,Retired
2819,Male,45-49,College/Grad Student
2820,Female,35-44,Other
2821,Male,18-24,Unemployed
2822,Male,50-55,Executive/Managerial
2823,Male,25-34,College/Grad Student
2824,Male,18-24,College/Grad Student
2825,Female,25-34,Unemployed
2826,Male,35-44,Retired
2827,Male,25-34,Programmer
2828,Male,18-24,College/Grad Student
2829,Male,45-49,Unemployed
2830,Male,35-44,Executive/Managerial
2831,Male,25-34,Other
2832,Male,25-34,Programmer
2833,Male,25-34,Homemaker
2834,Male,35-44,Academic/Educator
2835,Male,35-44,Unemployed
2836,Male,25-34,Retired
2837,Male,18-24,Other
2838,Male,18-24,Academic/Educator
2839,Male,25-34,Programmer
2840,Male,25-34,Other
2841,Male,50-55,Retired
2842,Male,35-44,Programmer
2843,Female,25-34,College/Grad Student
2844,Male,25-34,Unemployed
2845,Male,25-34,College/Grad Student
2846,Female,18-24,College/Grad Student
2847,Male,18-24,College/Grad Student
2848,Male,25-34,Other
2849,Male,45-49,Programmer
2850,Male,18-24,Unemployed
2851,Female,25-34,Executive/Managerial
2852,Male,25-34,Retired
2853,Male,Under 18,Academic/Educator
2854,Female,18-24,College/Grad Student
2855,Male,25-34,College/Grad Student
2856,Male,35-44,Programmer
2857,Male,25-34,Other
2858,Female,Under 18,Scientist
2859,Male,18-24,Academic/Educator
2860,Male,35-44,Programmer
2861,Male,25-34,Homemaker
2862,Male,45-49,Executive/Managerial
2863,Female,25-34,Artist
2864,Female,35-44,Clerical/Admin
2865,Female,25-34,Doctor/Health Care
2866,Male,25-34,Executive/Managerial
2867,Male,45-49,Programmer
2868,Male,35-44,Retired
2869,Male,50-55,Programmer
2870,Male,50-55,Technician/Engineer
2871,Female,25-34,College/Grad Student
2872,Male,25-34,Unemployed
2873,Female,18-24,College/Grad Student
2874,Female,35-44,Unemployed
2875,Male,25-34,Artist
2876,Male,25-34,Programmer
2877,Male,35-44,Academic/Educator
2878,Female,50-55,Unemployed
2879,Male,18-24,College/Grad Student
2880,Male,18-24,Retired
2881,Female,25-34,Retired
2882,Male,18-24,Unemployed
2883,Male,18-24,Unemployed
2884,Female,50-55,Clerical/Admin
2885,Female,18-24,Academic/Educator
2886,Male,18-24,College/Grad Student
2887,Male,25-34,Clerical/Admin
2888,Male,25-34,College/Grad Student
2889,Male,35-44,Clerical/Admin
2890,Male,35-44,Executive/Managerial
2891,Female,18-24,College/Grad Student
2892,Male,25-34,College/Grad Student
2893,Male,25-34,Academic/Educator
2894,Male,18-24,College/Grad Student
2895,Male,25-34,Programmer
2896,Male,18-24,College/Grad Student
2897,Male,25-34,Customer Service
2898,Male,18-24,College/Grad Student
2899,Male,35-44,College/Grad Student
2900,Male,18-24,Retired
2901,Male,25-34,Programmer
2902,Male,25-34,Retired
2903,Male,25-34,Lawyer
2904,Male,25-34,College/Grad Student
2905,Male,35-44,Programmer
2906,Male,35-44,Tradesman/Craftsman
2907,Female,35-44,Customer Service
2908,Male,18-24,Artist
2909,Male,25-34,Executive/Managerial
2910,Male,Under 18,Tradesman/Craftsman
2911,Female,25-34,College/Grad Student
2912,Female,18-24,College/Grad Student
2913,Female,35-44,Unemployed
2914,Male,25-34,College/Grad Student
2915,Male,25-34,Executive/Managerial
2916,Male,45-49,Artist
2917,Male,25-34,Other
2918,Male,25-34,Retired
2919,Male,18-24,Programmer
2920,Male,25-34,Artist
2921,Male,50-55,Academic/Educator
2922,Male,25-34,Programmer
2923,Male,35-44,Retired
2924,Female,18-24,College/Grad Student
2925,Female,25-34,College/Grad Student
2926,Female,18-24,Artist
2927,Male,25-34,Retired
2928,Male,25-34,Artist
2929,Male,18-24,Artist
2930,Male,50-55,Programmer
2931,Male,18-24,College/Grad Student
2932,Male,25-34,Retired
2933,Male,35-44,Programmer
2934,Female,35-44,Unemployed
2935,Male,25-34,Other
2936,Female,18-24,College/Grad Student
2937,Female,18-24,College/Grad Student
2938,Female,25-34,Other
2939,Female,25-34,Homemaker
2940,Male,25-34,Other
2941,Male,35-44,Retired
2942,Female,50-55,Academic/Educator
2943,Male,35-44,Retired
2944,Female,18-24,College/Grad Student
2945,Female,35-44,Programmer
2946,Male,35-44,Lawyer
2947,Female,25-34,Other
2948,Male,18-24,College/Grad Student
2949,Male,25-34,Programmer
2950,Male,18-24,Other
2951,Female,35-44,College/Grad Student
2952,Male,25-34,College/Grad Student
2953,Male,25-34,Unemployed
2954,Male,18-24,Artist
2955,Male,35-44,College/Grad Student
2956,Male,25-34,Retired
2957,Male,18-24,College/Grad Student
2958,Male,25-34,Executive/Managerial
2959,Male,35-44,Programmer
2960,Male,18-24,College/Grad Student
2961,Male,50-55,Programmer
2962,Male,35-44,Clerical/Admin
2963,Female,18-24,College/Grad Student
2964,Male,25-34,Programmer
2965,Female,35-44,College/Grad Student
2966,Female,25-34,College/Grad Student
2967,Male,25-34,Other
2968,Female,18-24,Other
2969,Male,25-34,Executive/Managerial
2970,Male,18-24,College/Grad Student
2971,Male,25-34,College/Grad Student
2972,Male,25-34,College/Grad Student
2973,Female,18-24,College/Grad Student
2974,Male,18-24,College/Grad Student
2975,Male,35-44,Programmer
2976,Male,18-24,Unemployed
2977,Female,18-24,College/Grad Student
2978,Male,35-44,Unemployed
2979,Male,35-44,Artist
2980,Male,45-49,Executive/Managerial
2981,Male,45-49,Doctor/Health Care
2982,Male,25-34,College/Grad Student
2983,Male,18-24,College/Grad Student
2984,Male,25-34,College/Grad Student
2985,Male,18-24,College/Grad Student
2986,Male,25-34,College/Grad Student
2987,Male,18-24,College/Grad Student
2988,Female,18-24,Doctor/Health Care
2989,Male,35-44,Retired
2990,Male,35-44,Retired
2991,Male,50-55,Academic/Educator
2992,Male,18-24,College/Grad Student
2993,Male,18-24,Tradesman/Craftsman
2994,Male,35-44,Customer Service
2995,Male,25-34,Homemaker
2996,Male,18-24,Other
2997,Female,35-44,Lawyer
2998,Female,25-34,Academic/Educator
2999,Male,25-34,Executive/Managerial
3000,Male,25-34,College/Grad Student
3001,Male,18-24,College/Grad Student
3002,Male,45-49,Programmer
3003,Male,18-24,Homemaker
3004,Female,18-24,College/Grad Student
3005,Male,25-34,Programmer
3006,Male,18-24,College/Grad Student
3007,Male,35-44,Other
3008,Male,18-24,College/Grad Student
3009,Female,35-44,Clerical/Admin
3010,Male,25-34,Retired
